1062	.0011335
1063	.0011278
1064	.0011236
1065	.0011195
1066	.0011154
1067	.0011097
1068	.0011041
1069	.001103
1070	.001102
1071	.001101
1072	.0011
1073	.001099
1074	.0011025
1075	.001106
1076	.0011141
1077	.0011223
1078	.0011243
1079	.0011262
1080	.0011282
1081	.0011408
1082	.0011534
1083	.0011704
1084	.0011875
1085	.0011985
1086	.0012094
1087	.0012204
1088	.0012373
1089	.0012543
1090	.0012756
1091	.001297
1092	.0013108
1093	.0013246
1094	.0013383
1095	.001364
1096	.0013897
1097	.0014242
1098	.0014588
1099	.0014753
1100	.0014918
1101	.0015084
1102	.0015382
1103	.001568
1104	.0015873
1105	.0016066
1106	.001626
1107	.0016599
1108	.0016939
1109	.001716
1110	.0017381
1111	.0017602
1112	.0017939
1113	.0018276
1114	.0018318
1115	.0018361
1116	.0018403
1117	.0018782
1118	.0019161
1119	.0019495
1120	.0019828
1121	.0020162
1122	.0020713
1123	.0021264
1124	.002171
1125	.0022157
1126	.0022603
1127	.0023672
1128	.0024741
1129	.0025704
1130	.0026667
1131	.002763
1132	.00296
1133	.003157
1134	.003333
1135	.003509
1136	.003685
1137	.003909
1138	.004133
1139	.0043569
1140	.0047278
1141	.0050986
1142	.0053633
1143	.005628
1144	.0058926
1145	.0063077
1146	.0067227
1147	.0069563
1148	.00719
1149	.0074236
1150	.0076617
1151	.0078997
1152	.0081378
1153	.0083692
1154	.0086006
1155	.0087064
1156	.0088122
1157	.008918
1158	.0089951
1159	.0090721
1160	.0091491
1161	.0092258
1162	.0093026
1163	.0093227
1164	.0093428
1165	.0093629
1166	.0093829
1167	.009403
1168	.009423
1169	.0094429
1170	.0094629
1171	.0094828
1172	.0095585
1173	.0096342
1174	.009626
1175	.0096178
1176	.0096096
1177	.0096292
1178	.0096489
1179	.0096685
1180	.0096881
1181	.0097076
1182	.0097271
1183	.0097604
1184	.0097937
1185	.009813
1186	.0098323
1187	.0098517
1188	.0098709
1189	.0098902
1190	.0099095
1191	.0099286
1192	.0099477
1193	.0099669
1194	.0099859
1195	.010005
1196	.010024
1197	.010015
1198	.010007
1199	.009999
1200	.0099497
1201	.0099005
1202	.0099195
1203	.0099385
1204	.0099575
1205	.0099221
1206	.0098867
1207	.0098513
1208	.0098432
1209	.009835
1210	.0098269
1211	.0097918
1212	.0097567
1213	.0097216
1214	.0097136
1215	.0097055
1216	.0096975
1217	.0096358
1218	.0095741
1219	.0095124
1220	.0095047
1221	.0094969
1222	.0094891
1223	.0094547
1224	.0094202
1225	.0093857
1226	.009378
1227	.0093704
1228	.0093627
1229	.0093285
1230	.0092943
1231	.0092601
1232	.0092261
1233	.009192
1234	.009158
1235	.0091241
1236	.0090902
1237	.0090563
1238	.009049
1239	.0090417
1240	.0090344
1241	.0090008
1242	.0089672
1243	.0089335
1244	.0089001
1245	.0088666
1246	.0088331
1247	.0088064
1248	.0087797
1249	.0087529
1250	.0087262
1251	.0086931
1252	.00866
1253	.0086269
1254	.00862
1255	.0086132
1256	.0086063
1257	.0085995
1258	.0085927
1259	.0085859
1260	.0085531
1261	.0085203
1262	.0084876
1263	.0084808
1264	.0084741
1265	.0084674
1266	.0084607
1267	.008454
1268	.0084474
1269	.0084407
1270	.0084598
1271	.0084789
1272	.008498
1273	.0085428
1274	.0085875
1275	.0086322
1276	.0086511
1277	.00867
1278	.0086888
1279	.0087396
1280	.0087903
1281	.008841
1282	.0088917
1283	.0089612
1284	.0090308
1285	.0091003
1286	.0091441
1287	.009188
1288	.0092318
1289	.0093007
1290	.0093696
1291	.0094385
1292	.0095074
1293	.0096013
1294	.0096951
1295	.0097889
1296	.0099075
1297	.010026
1298	.010144
1299	.01025
1300	.010355
1301	.010461
1302	.010566
1303	.010734
1304	.010901
1305	.011069
1306	.011261
1307	.011453
1308	.011645
1309	.011823
1310	.012001
1311	.01218
1312	.012358
1313	.012598
1314	.012837
1315	.013077
1316	.013309
1317	.013542
1318	.013774
1319	.014006
1320	.014318
1321	.014629
1322	.014941
1323	.015207
1324	.015474
1325	.015741
1326	.016007
1327	.016414
1328	.016821
1329	.017228
1330	.017528
1331	.017829
1332	.018129
1333	.01843
1334	.018906
1335	.019383
1336	.019859
1337	.020174
1338	.02049
1339	.020805
1340	.02112
1341	.021488
1342	.021856
1343	.022224
1344	.022593
